Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Fwd IAT Mean,Bwd IAT Mean,Packet Length Mean,SYN Flag Count,ACK Flag Count,Label
10,1,1,2,6,800000.0,200000.0,10.0,0.0,0.0,3.333333333,0,0,1
3076,2,0,0,0,0.0,650.1950585,3076.0,3076.0,0.0,0.0,0,1,0
5478951,39,49,1266,85439,15825.10959,16.0614687,62976.44828,40674.73684,113520.7292,974.2134831,0,0,0
179,2,2,102,158,1452513.966,22346.36872,59.66666667,4.0,48.0,62.2,0,0,0
5121703,4,2,0,0,0.0,1.171485344,1024340.6,1707234.333,1000999.0,0.0,0,0,0
12425022,14,19,9624,15616,2031.384733,2.655930911,388281.9375,955770.9231,688480.3889,742.3529412,0,0,0
30605,1,1,58,139,6436.8567227577,65.3487992158,30605.0,0.0,0.0,85.0,0,0,0
228,2,2,102,358,2017543.86,17543.85965,76.0,3.0,4.0,102.2,0,0,0
5,3,0,43,0,8600000.0,600000.0,2.5,2.5,0.0,12.25,0,1,0
66670,2,0,12,0,179.99100045,29.998500075,66670.0,66670.0,0.0,6.0,0,1,0
88759618,3,3,177,408,6.590835035,0.067598308,17800000.0,44400000.0,44300000.0,90.28571429,0,0,0
160149,1,1,48,193,1504.84861,12.48837021,160149.0,0.0,0.0,96.33333333,0,0,0
80,2,2,4,12,200000.0,50000.0,26.66666667,1.0,49.0,3.6,0,0,0
22,1,1,6,6,545454.5455,90909.09091,22.0,0.0,0.0,6.0,0,1,0
485912,9,10,1015,7051,16599.71353,39.10173035,26995.11111,40339.5,37165.44444,403.3,0,0,0
62212,2,2,72,152,3600.591526,64.29627725,20737.33333,1.0,3.0,52.0,0,0,0
128,2,2,76,108,1437500.0,31250.0,42.66666667,3.0,2.0,44.4,0,0,0
49,1,2,6,12,367346.9388,61224.4898,24.5,0.0,48.0,6.0,0,1,0
30651,1,1,58,143,6557.697954,65.25072591,30651.0,0.0,0.0,86.33333333,0,0,0
32,1,1,2,6,250000.0,62500.0,32.0,0.0,0.0,3.333333333,0,0,1
1,2,0,0,0,0.0,2000000.0,1.0,1.0,0.0,0.0,0,1,1
9425170,3,2,0,31,3.2890653431,0.5304944102,2356292.5,4712585.0,9374473.0,5.1666666667,0,1,0
276328,2,2,70,354,1534.408384,14.47555079,92109.33333,1.0,4.0,91.8,0,0,0
511,1,1,50,111,315068.4932,3913.894325,511.0,0.0,0.0,70.33333333,0,0,0
115702358,24,19,3167,5320,73.3520055,0.371643247,2754818.048,5030537.304,6157089.167,192.8863636,0,0,0
90,1,1,187,0,2077777.778,22222.22222,90.0,0.0,0.0,124.6666667,0,1,0
4095906,4,0,24,0,5.859509471,0.976584912,1365302.0,1365302.0,0.0,6.0,0,1,1
146388,7,9,720,723,9857.365358,109.2985764,9759.2,18552.0,13972.25,84.88235294,0,0,0
30866,2,2,72,328,12959.24318,129.5924318,10288.66667,3.0,4.0,87.2,0,0,0
164537,2,2,84,172,1555.881048,24.31064138,54845.66667,3.0,48.0,59.6,0,0,0
71408,2,2,52,202,3557.024423,56.01613265,23802.66667,1.0,3.0,56.0,0,0,0
2697522,2,2,99,211,114.9202861,1.482842401,899174.0,2636832.0,2636485.0,72.2,0,0,0
59952,2,2,68,182,4170.0026688017,66.7200427008,19984.0,0.0,48.0,56.8,0,0,0
5844163,3,1,12,0,2.053330819,0.684443606,1948054.333,2922081.5,0.0,2.4,0,0,0
6,5,0,0,0,0.0,833333.3333,1.5,1.5,0.0,0.0,0,1,0
30891,2,2,76,356,13984.65572,129.487553,10297.0,1.0,3.0,94.0,0,0,0
146319,2,2,102,382,3307.841087,27.33752964,48773.0,3.0,4.0,107.0,0,0,0
9184012,9,15,107,188,32.12103817,2.613237004,399304.8696,798600.25,655994.9286,11.8,0,0,1
98305652,7,5,342,11595,121.4274028,0.122068261,8936877.455,16400000.0,14092.5,918.2307692,0,1,1
35417,4,4,112,424,15133.9752096451,225.8802270096,5059.5714285714,11758.0,1577.6666666667,62.6666666667,0,0,0
47873,2,2,60,158,4553.715038,83.55440436,15957.66667,3.0,2.0,49.6,0,0,0
14844,2,1,6,6,808.4074373484,202.1018593371,7422.0,14844.0,0.0,4.5,0,1,0
5008208,5,4,328,3525,769.3370563,1.797049963,626026.0,1661.0,1669349.667,385.3,0,0,1
158,2,2,66,98,1037974.684,25316.4557,52.66666667,3.0,49.0,39.4,0,0,0
64088647,2,0,74,0,1.154650683,0.031206775,64100000.0,64100000.0,0.0,37.0,1,1,0
30752,2,2,72,328,13007.2840790843,130.0728407908,10250.6666666667,3.0,3.0,87.2,0,0,0
3,2,0,0,0,0.0,666666.6667,3.0,3.0,0.0,0.0,0,1,1
154798,7,2,11601,26,75110.78955,58.14028605,19349.75,25799.66667,201.0,1162.7,0,0,0
26,13,0,3055,0,118000000.0,500000.0,2.166666667,2.166666667,0.0,235.0,0,0,0
97513733,7,6,362,11595,122.6186264,0.133314556,8126144.417,16300000.0,887.4,854.0714286,0,1,1
5735861,4,0,24,0,4.184201814,0.697366969,1911953.667,1911953.667,0.0,6.0,0,1,1
61313,1,1,49,177,3686.004599,32.61950973,61313.0,0.0,0.0,91.66666667,0,0,0
2990,5,0,6,0,2006.688963,1672.240803,747.5,747.5,0.0,1.0,0,1,1
11363,1,1,0,0,0.0,176.0098566,11363.0,0.0,0.0,0.0,0,0,0
156,2,2,88,120,1333333.333,25641.02564,52.0,3.0,48.0,50.4,0,0,0
100288808,5,7,324,11595,118.846761,0.119654428,9117164.364,25000000.0,16700000.0,917.3076923,0,0,1
84,1,1,0,0,0.0,23809.52381,84.0,0.0,0.0,0.0,0,1,0
49,1,1,2,6,163265.3061,40816.32653,49.0,0.0,0.0,3.333333333,0,0,1
85903191,6,5,319,11595,138.6910063,0.128051122,8590319.1,17200000.0,37637.25,992.8333333,0,1,1
48,1,1,0,6,125000.0,41666.66667,48.0,0.0,0.0,2.0,0,0,1
5390150,3,1,0,0,0.0,0.742094376,1796716.667,2695075.0,0.0,0.0,0,0,0
3,2,0,12,0,4000000.0,666666.6667,3.0,3.0,0.0,6.0,0,1,0
1081693,2,2,89,330,387.355747,3.697906892,360564.3333,1032703.0,1057412.0,92.8,0,0,0
133974,2,2,56,402,3418.573753,29.85653933,44658.0,1.0,6.0,97.2,0,0,0
100938430,9,4,62,11601,115.5456846,0.128791383,8411535.833,12500000.0,259400.6667,833.5,0,1,1
200093,1,1,6,6,59.97211297,9.995352161,200093.0,0.0,0.0,6.0,0,1,0
82830131,9,6,349,11595,144.1987337,0.18109352,5916437.929,10300000.0,28488.0,746.5,0,1,1
30368713,9,8,981,1707,88.5121473538,0.5597866462,1898044.5625,2559117.75,4321998.71428572,149.3333333333,0,0,0
69,1,1,2,6,115942.029,28985.50725,69.0,0.0,0.0,3.333333333,0,0,1
184,2,2,84,140,1217391.304,21739.13043,61.33333333,3.0,48.0,53.2,0,0,0
100532650,9,6,362,11595,118.9364848,0.149205258,7180903.571,12500000.0,30038.2,747.3125,0,1,1
2,2,0,4,0,2000000.0,1000000.0,2.0,2.0,0.0,2.0,0,0,0
4,2,0,31,0,7750000.0,500000.0,4.0,4.0,0.0,20.66666667,1,1,0
87603,1,1,0,0,0.0,22.83026837,87603.0,0.0,0.0,0.0,0,1,0
5339832,3,1,12,0,2.2472617116,0.7490872372,1779944.0,2669916.0,0.0,2.4,0,0,0
201812,23,48,887,68021,341446.4948,351.812578,2883.028571,9173.272727,3332.382979,957.0555556,0,0,0
36256,1,1,6,6,330.9796999,55.16328332,36256.0,0.0,0.0,6.0,0,1,0
4,2,0,59,0,14800000.0,500000.0,4.0,4.0,0.0,37.33333333,1,1,0
5790766,4,0,24,0,4.144529411,0.690754902,1930255.333,1930255.333,0.0,6.0,0,1,1
185,2,2,88,120,1124324.324,21621.62162,61.66666667,48.0,48.0,50.4,0,0,0
4,2,0,12,0,3000000.0,500000.0,4.0,4.0,0.0,6.0,0,1,0
700,3,0,43,0,61428.57143,4285.714286,350.0,350.0,0.0,12.25,0,1,0
48,1,1,2,6,166666.6667,41666.66667,48.0,0.0,0.0,3.333333333,0,0,1
5956085,8,6,642,4032,784.7436697,2.350537308,458160.3846,850869.2857,28670.0,311.6,0,0,0
91,1,1,0,6,65934.06593,21978.02198,91.0,0.0,0.0,2.0,0,0,1
191,2,0,0,0,0.0,10471.2041884817,191.0,191.0,0.0,0.0,0,1,0
48806,2,2,90,122,4343.72823,81.95713642,16268.66667,49.0,3.0,51.4,0,0,0
76554,4,2,132,258,5094.443138,78.37604828,15310.8,8182.666667,48.0,60.42857143,0,0,0
61064,2,2,60,264,5305.908555,65.50504389,20354.66667,3.0,48.0,70.8,0,0,0
21,13,0,585,0,27900000.0,619047.619,1.75,1.75,0.0,45.0,0,0,0
115543002,16,14,434,1768,19.05783961,0.259643591,3984241.448,7702866.8,8503621.0,71.03225806,0,0,0
74,1,1,2,6,108108.1081,27027.02703,74.0,0.0,0.0,3.333333333,0,0,1
49,1,1,0,6,122448.9796,40816.32653,49.0,0.0,0.0,2.0,0,0,1
164,2,2,92,348,2682926.829,24390.2439,54.66666667,4.0,2.0,97.2,0,0,0
265,2,2,100,434,2015094.34,15094.33962,88.33333333,3.0,3.0,116.8,0,0,0
5,1,2,6,12,3600000.0,600000.0,2.5,0.0,3.0,6.0,0,1,0
183,2,2,66,154,1202185.792,21857.9235,61.0,1.0,48.0,50.6,0,0,0
354616,2,2,58,90,417.3528549191,11.2798068897,118205.333333333,3.0,47.0,35.4,0,0,0
10149661,5,4,868,597,144.3397962,0.886729123,1268707.625,2536897.5,3377789.667,146.5,0,0,0
202,2,2,88,188,1366336.634,19801.9802,67.33333333,48.0,48.0,64.0,0,0,0
223,3,0,43,0,192825.1121,13452.9148,111.5,111.5,0.0,12.25,0,1,0
82633616,5,6,389,11595,145.0257242,0.133117737,8263361.6,20600000.0,16500000.0,999.1666667,0,0,1
76,1,1,0,0,0.0,26315.78947,76.0,0.0,0.0,0.0,0,1,1
1,2,0,12,0,12000000.0,2000000.0,1.0,1.0,0.0,6.0,0,0,0
9995,2,1,12,0,1200.6003,300.150075,4997.5,9995.0,0.0,4.5,0,0,1
99187366,5,6,329,11595,120.2169236,0.110901221,9918736.6,24800000.0,29711.6,994.1666667,0,0,1
5739545,10,6,631,3281,681.5871293,2.78767742,382636.3333,637727.2222,99460.6,230.1176471,0,0,0
48183,1,1,99,177,5728.161385,41.50841583,48183.0,0.0,0.0,125.0,0,0,0
117360035,25,34,1156,40521,355.1208893,0.502726503,2023448.879,4890001.458,3555900.333,694.6166667,0,0,0
209,2,2,90,122,1014354.06698565,19138.7559808612,69.6666666667,48.0,3.0,51.4,0,0,0
88552329,8,4,56,11601,131.6396771,0.135513093,8050211.727,12500000.0,303584.0,897.1538462,0,1,1
38,1,1,2,6,210526.3158,52631.57895,38.0,0.0,0.0,3.333333333,0,0,1
256693,16,17,954,4714,22080.8514451115,128.55823883,8021.65625,17103.6666666667,14665.9375,166.7058823529,0,0,0
1791752,7,8,1924,2658,2557.2735512504,8.371694297,127982.285714286,298625.333333333,32275.4285714286,286.375,0,0,0
31100,4,2,136,250,12411.57556,192.926045,6220.0,10144.66667,4.0,60.0,0,0,0
100668405,6,8,422,11595,119.3721108,0.139070446,7743723.462,20100000.0,14400000.0,801.5333333,0,0,1
82907,6,7,2493,3375,70778.10076,156.8022001,6908.916667,11606.0,9784.666667,419.1428571,0,0,0
119997623,23,17,2195,3980,51.45935266,0.333339936,3076862.128,5454437.409,6871327.625,150.6097561,0,0,0
2,2,0,2071,0,1040000000.0,1000000.0,2.0,2.0,0.0,1378.666667,1,1,0
1772731,4,0,24,0,13.53843307,2.256405512,590910.3333,590910.3333,0.0,6.0,0,1,1
210,2,2,80,202,1342857.143,19047.61905,70.0,48.0,4.0,64.4,0,0,0
319366,23,40,814,72477,229489.05018067,197.2658329315,5151.064516129,14516.6363636364,4944.7948717949,1145.171875,0,0,0
30886,1,1,61,122,5925.01457,64.75425759,30886.0,0.0,0.0,81.33333333,0,0,0
115917668,16,14,437,796,10.6368599479,0.2588043783,3997160.96551724,7727844.53333333,8665808.53846154,39.7741935484,0,0,0
66,1,1,0,6,90909.09091,30303.0303,66.0,0.0,0.0,2.0,0,0,1
233,2,2,66,500,2429184.54935622,17167.3819742489,77.6666666667,3.0,4.0,119.8,0,0,0
60930,1,1,45,136,2970.6220252749,32.8245527655,60930.0,0.0,0.0,75.3333333333,0,0,0
51112,2,2,64,196,5086.868054,78.25950853,17037.33333,1.0,3.0,58.4,0,0,0
31757,1,1,56,119,5510.596089,62.97824102,31757.0,0.0,0.0,77.0,0,0,0
1031338,4,2,136,160,287.0058119,5.817685376,206267.6,333363.6667,9.0,47.14285714,0,0,0
1822525,5,2,11607,26,6382.902841,3.840825229,303754.1667,455631.25,3.0,1454.125,0,0,0
62019744,18,17,2178,6793,144.6474852,0.564336415,1824110.118,3648220.235,3873590.0,249.1944444,0,0,0
158,1,4,6,24,189873.4177,31645.56962,39.5,0.0,22.33333333,6.0,0,1,0
30585,1,1,50,66,3792.708844,65.3915318,30585.0,0.0,0.0,55.33333333,0,0,0
47,1,1,0,6,127659.5745,42553.19149,47.0,0.0,0.0,2.0,0,0,1
31009,2,2,92,348,14189.42888,128.994808,10336.33333,4.0,4.0,97.2,0,0,0
220,2,2,96,268,1654545.455,18181.81818,73.33333333,1.0,48.0,82.4,0,0,0
21509,2,1,280,6,13296.7595,139.4764982,10754.5,21509.0,0.0,140.0,1,1,0
98295599,8,5,379,11595,121.8162372,0.132254141,8191299.917,14000000.0,9322.25,855.2857143,0,1,1
81,1,1,2,6,98765.4321,24691.35802,81.0,0.0,0.0,3.333333333,0,0,1
116,2,0,12,0,103448.2759,17241.37931,116.0,116.0,0.0,6.0,0,1,0
47,1,1,0,6,127659.5745,42553.19149,47.0,0.0,0.0,2.0,0,0,1
13,1,2,6,43,3769230.769,230769.2308,6.5,0.0,3.0,13.75,0,1,0
43,1,1,2,6,186046.5116,46511.62791,43.0,0.0,0.0,3.333333333,0,0,1
117246604,15,17,999,6977,68.02755669,0.272929014,3782148.516,8374757.429,7323231.938,241.6969697,0,0,0
4,3,0,43,0,10750000.0,750000.0,2.0,2.0,0.0,12.25,0,1,0
215,2,0,12,0,55813.95349,9302.325581,215.0,215.0,0.0,6.0,0,1,0
3,2,0,0,0,0.0,666666.6667,3.0,3.0,0.0,0.0,0,1,1
452,2,1,12,6,39823.0088495575,6637.1681415929,226.0,4.0,0.0,6.0,0,1,0
78572,10,5,713,479,15170.7987578272,190.9077024894,5612.2857142857,8730.2222222222,12396.5,74.5,0,0,0
116089693,22,21,3663,4399,69.44630304,0.370403254,2764040.31,5528080.619,5629489.4,183.2272727,0,0,0
860,1,1,79,161,279069.7674,2325.581395,860.0,0.0,0.0,106.3333333,0,0,0
94044,1,1,48,48,1020.7987750415,21.2666411467,94044.0,0.0,0.0,48.0,0,0,0
117477796,15,13,886,7726,73.3074699495,0.2383429121,4351029.48148148,8391271.14285714,9786912.41666667,296.9655172414,0,0,0
43,1,1,2,6,186046.5116,46511.62791,43.0,0.0,0.0,3.333333333,0,0,1
533,3,1,31,6,69418.38649,7504.690432,177.6666667,240.0,0.0,7.4,0,1,0
3,2,0,37,0,12300000.0,666666.6667,3.0,3.0,0.0,22.66666667,1,1,0
3,2,0,0,0,0.0,666666.6667,3.0,3.0,0.0,0.0,0,1,0
31,1,1,6,6,387096.7742,64516.12903,31.0,0.0,0.0,6.0,0,1,0
3288805,5,1,123,46,51.38644584,1.824370858,657761.0,822201.25,0.0,30.71428571,1,1,0
293,2,2,70,264,1139931.741,13651.87713,97.66666667,1.0,1.0,73.8,0,0,0
94427,4,2,152,418,6036.409078,63.54114819,18885.4,10942.0,4.0,86.85714286,0,0,0
61265813,99,117,844,206224,3379.829465,3.525620398,284957.2698,625161.3571,527712.6724,954.2304147,0,0,0
5296007,12,10,1415,7395,1663.5174387043,4.1540730592,252190.809523809,26995.6363636364,582700.222222222,383.0434782609,0,0,0
116453379,48,55,1911,72149,635.9626542052,0.8844741208,1141699.79411765,2477731.46808511,2081360.31481482,712.1153846154,0,0,0
291,2,1,0,0,0.0,10309.27835,145.5,3.0,0.0,0.0,0,1,0
60585728,14,11,938,1178,34.92571716,0.412638435,2524405.333,4660440.615,6050281.1,81.38461538,0,0,0
1167,2,0,0,0,0.0,1713.7960582691,1167.0,1167.0,0.0,0.0,0,1,0
85536090,7,7,390,11595,140.1162948,0.163673603,6579699.231,14200000.0,14300000.0,799.4,0,0,1
9163,1,1,0,0,0.0,218.2691258,9163.0,0.0,0.0,0.0,0,1,0
31700,2,2,78,190,8454.258675,126.1829653,10566.66667,3.0,3.0,61.4,0,0,0
16038094,9,7,1012,436,90.2850426,0.99762478,1069206.267,1379601.375,2664546.0,85.17647059,0,0,0
49173,2,2,60,222,5734.854493,81.34545381,16391.0,1.0,48.0,62.4,0,0,0
1,2,0,0,0,0.0,2000000.0,1.0,1.0,0.0,0.0,0,1,0
98174249,9,6,301,11595,121.1723046,0.152789557,7012446.357,12300000.0,29954.4,743.5,0,1,1
115652427,16,14,498,317,7.04697706,0.259397929,3988014.724,7710161.8,8553710.538,26.29032258,0,0,0
4,2,0,37,0,9250000.0,500000.0,4.0,4.0,0.0,22.66666667,1,1,0
60549,1,1,64,117,2989.31444,33.03109878,60549.0,0.0,0.0,81.66666667,0,0,0
230,2,2,84,162,1069565.217,17391.30435,76.66666667,4.0,46.0,57.6,0,0,0
4467,1,1,6,6,2686.366689,447.7277815,4467.0,0.0,0.0,6.0,0,1,0
5160,2,0,12,0,2325.581395,387.5968992,5160.0,5160.0,0.0,6.0,0,1,0
239,2,0,0,0,0.0,8368.200837,239.0,239.0,0.0,0.0,0,1,0
91672,2,2,70,238,3359.8045204643,43.6338249411,30557.3333333333,3.0,3.0,68.6,0,0,0
99,2,2,4,12,161616.1616,40404.0404,33.0,49.0,1.0,3.6,0,0,0
215,2,2,84,228,1451162.791,18604.65116,71.66666667,2.0,1.0,70.8,0,0,0
8999247,3,0,0,0,0.0,0.333361225,4499623.5,4499623.5,0.0,0.0,0,0,0
50643,1,1,0,0,0.0,39.49213119,50643.0,0.0,0.0,0.0,0,1,0
240,2,2,66,190,1066666.667,16666.66667,80.0,1.0,49.0,57.8,0,0,0
3,2,0,0,0,0.0,666666.6667,3.0,3.0,0.0,0.0,0,1,0
98317681,5,7,425,11595,122.2567485,0.122053326,8937971.0,24600000.0,16400000.0,925.0769231,0,0,1
17,1,1,2,6,470588.2353,117647.0588,17.0,0.0,0.0,3.333333333,0,0,1
58,1,1,0,6,103448.2759,34482.75862,58.0,0.0,0.0,2.0,0,0,1
24031,2,2,60,156,8988.389996,166.4516666,8010.333333,4.0,4.0,49.2,0,0,0
98,1,1,2,6,81632.65306,20408.16327,98.0,0.0,0.0,3.333333333,0,0,1
62064748,17,14,696,5137,93.98249712,0.499478383,2068824.933,3879046.75,4770292.077,182.28125,0,0,0
95,2,0,12,0,126315.7895,21052.63158,95.0,95.0,0.0,6.0,0,1,0
860,2,2,88,120,241860.4651,4651.162791,286.6666667,4.0,3.0,50.4,0,0,0
105353661,6,3,528,0,5.011691051,0.085426552,13200000.0,21100000.0,51200000.0,52.8,0,0,1
3,2,0,0,0,0.0,666666.6667,3.0,3.0,0.0,0.0,0,1,1
82,1,1,0,0,0.0,24390.2439,82.0,0.0,0.0,0.0,0,1,0
61005783,5,3,169,386,9.097498183,0.131135109,8715111.857,15300000.0,53200.5,61.66666667,0,0,0
908,2,2,76,206,310572.6872,4405.286344,302.6666667,3.0,1.0,64.0,0,0,0
60230,1,1,54,108,2689.6895234933,33.2060434999,60230.0,0.0,0.0,72.0,0,0,0
111810929,44,22,8866,1584,93.4613467,0.59028219,1720168.138,2600254.163,5324312.81,161.9850746,1,1,0
89610,1,1,48,48,1071.309006,22.31893762,89610.0,0.0,0.0,48.0,0,0,0
86205047,6,7,400,11595,139.1449853,0.150803235,7183753.917,17200000.0,14400000.0,857.2142857,0,0,1
30687,2,2,76,172,8081.5980708443,130.3483559814,10229.0,3.0,3.0,57.2,0,0,0
46,1,1,0,6,130434.7826,43478.26087,46.0,0.0,0.0,2.0,0,0,1
879,9,4,656,3064,4232081.9112628,14789.5335608646,73.25,109.875,254.6666666667,265.7142857143,0,0,0
99604837,7,7,322,11595,119.642784,0.140555423,7661910.538,16600000.0,24431.33333,794.4666667,0,1,1
85770569,10,6,356,11595,139.3368394,0.186544175,5718037.933,9530014.889,252.0,703.0,0,1,1
79,1,1,0,0,0.0,25316.4556962025,79.0,0.0,0.0,0.0,0,1,0
129908,10,5,750,1007,13524.95612,115.46633,9279.142857,14434.22222,22875.25,109.8125,0,0,0
70,1,1,0,6,85714.28571,28571.42857,70.0,0.0,0.0,2.0,0,0,1
83802200,10,6,648,11595,146.0940166,0.190925775,5586813.333,9296071.111,72104.0,720.1764706,0,1,1
64679,4,4,132,196,5071.1977612517,123.6877502744,9239.8571428572,21518.0,11371.0,40.1111111111,0,0,0
1,2,0,0,0,0.0,2000000.0,1.0,1.0,0.0,0.0,0,1,1
30625,1,1,62,90,4963.265306,65.30612245,30625.0,0.0,0.0,71.33333333,0,0,0
97746058,8,5,56,11607,119.3193898,0.132997691,8145504.833,13900000.0,34421.75,833.5,0,1,1
150,2,2,72,104,1173333.333,26666.66667,50.0,3.0,49.0,42.4,0,0,0
24033,2,2,78,152,9570.174344,166.4378147,8011.0,3.0,49.0,53.8,0,0,0
109,1,1,0,0,0.0,18348.62385,109.0,0.0,0.0,0.0,0,1,0
69,2,0,12,0,173913.0435,28985.50725,69.0,69.0,0.0,6.0,0,1,0
16468766,6,4,401,232,38.4363953,0.607210036,1829862.889,3293753.2,3461083.667,57.54545455,0,0,0
181,2,2,64,158,1226519.337,22099.44751,60.33333333,1.0,1.0,50.8,0,0,0
3,2,0,4,0,1333333.333,666666.6667,3.0,3.0,0.0,2.0,0,0,0
3,2,0,37,0,12300000.0,666666.6667,3.0,3.0,0.0,24.66666667,1,1,0
3,2,0,31,0,10333333.3333333,666666.666666667,3.0,3.0,0.0,20.6666666667,1,1,0
99676707,5,7,360,11595,119.9377504,0.12038921,9061518.818,24900000.0,16600000.0,920.0769231,0,0,1
49885,5,3,313,545,17199.558985667,160.3688483512,7126.4285714286,12471.25,13017.0,95.3333333333,0,0,0
3950991,10,12,369,17459,4512.2856518782,5.5682232635,188142.428571429,119514.444444444,357075.181818182,775.1304347826,0,0,0
57156,2,2,68,106,3044.299811,69.9839037,19052.0,1.0,3.0,41.6,0,0,0
5206002,4,4,445,1804,432.0013707,1.536687846,743714.5714,68846.33333,1701868.333,249.8888889,0,0,0
173,2,2,46,46,531791.9075,23121.38728,57.66666667,1.0,1.0,23.0,0,0,0
4,3,0,31,0,7750000.0,750000.0,2.0,2.0,0.0,7.75,0,1,0
2,2,0,12,0,6000000.0,1000000.0,2.0,2.0,0.0,6.0,0,1,0
4,2,0,31,0,7750000.0,500000.0,4.0,4.0,0.0,20.66666667,1,1,0
38538417,2,2,87,283,9.6008094987,0.1037925351,12846139.0,38507513.0,38476630.0,82.4,0,0,0
63,1,1,6,6,190476.19047619,31746.0317460317,63.0,0.0,0.0,6.0,0,1,0
76864,4,4,124,252,4891.756869,104.0799334,10980.57143,25560.33333,15325.0,45.22222222,0,0,0
71150687,8,6,56,11607,163.9197103,0.196765493,5473129.769,10100000.0,159897.6,777.9333333,0,1,1
931,2,0,0,0,0.0,2148.227712,931.0,931.0,0.0,0.0,0,1,0
98302806,6,7,335,11595,121.3597097,0.132244445,8191900.5,19700000.0,16400000.0,852.5714286,0,0,1
99134079,6,6,363,11595,120.624513,0.121048182,9012189.0,19800000.0,41571.4,919.8461538,0,1,1
3,2,0,12,0,4000000.0,666666.6667,3.0,3.0,0.0,6.0,0,1,0
9999072,6,9,11607,62,1167.008298,1.500139213,714219.4286,1999814.4,1198379.75,729.6875,0,1,0
85760842,9,6,377,11595,139.59751,0.174904999,6125774.429,10700000.0,313.8,748.25,0,1,1
163,2,2,96,96,1177914.11,24539.8773,54.33333333,3.0,4.0,48.0,0,0,0
166,2,2,46,78,746987.951807229,24096.3855421687,55.3333333333,4.0,4.0,29.4,0,0,0
2999835,8,1,1780,0,593.3659685,3.000165009,374979.375,428547.8571,0.0,178.0,0,0,1
54764,2,2,66,436,9166.6057994303,73.0406836608,18254.6666666667,1.0,4.0,107.0,0,0,0
4043763,5,1,123,46,41.79275591,1.483766482,808752.6,1010940.75,0.0,30.71428571,1,1,0
44,1,1,0,6,136363.6364,45454.54545,44.0,0.0,0.0,2.0,0,0,1
4,2,0,0,0,0.0,500000.0,4.0,4.0,0.0,0.0,0,1,0
154,2,2,68,182,1623376.62337662,25974.025974026,51.3333333333,4.0,4.0,56.8,0,0,0
48337524,21,25,23623,5720,607.0439189,0.951641627,1074167.2,2415049.65,2012544.25,624.3191489,0,0,0
230,2,2,56,568,2713043.478,17391.30435,76.66666667,3.0,4.0,130.4,0,0,0
76,2,0,0,0,0.0,26315.78947,76.0,76.0,0.0,0.0,0,1,0
174,2,2,64,158,1275862.069,22988.50575,58.0,1.0,1.0,50.8,0,0,0
23476,1,1,56,72,5452.376896,85.19338899,23476.0,0.0,0.0,61.33333333,0,0,0
1164894,12,7,561,5155,4906.884232,16.31049692,64716.33333,105899.4545,116227.5,285.8,0,0,0
42,1,1,2,6,190476.1905,47619.04762,42.0,0.0,0.0,3.333333333,0,0,1
5575896,8,6,378,4226,825.6968924815,2.5108072317,428915.076923077,796556.571428571,29185.0,306.9333333333,0,0,0
208065,27,42,871,60240,293711.0999,331.6271358,3059.779412,8002.5,3375.487805,873.0142857,0,0,0
51,2,0,0,0,0.0,39215.68627,51.0,51.0,0.0,0.0,0,1,0
66,2,2,4,12,242424.2424,60606.06061,22.0,3.0,3.0,3.6,0,0,0
23687,2,2,64,152,9118.925993,168.8689999,7895.666667,1.0,3.0,49.6,0,0,0
50568,1,1,0,0,0.0,39.550704,50568.0,0.0,0.0,0.0,0,1,0
49,2,0,12,0,244897.9592,40816.32653,49.0,49.0,0.0,6.0,0,1,0
986,3,0,0,0,0.0,3042.596349,493.0,493.0,0.0,0.0,0,1,1
31462,1,1,54,116,5403.3437162291,63.5687496027,31462.0,0.0,0.0,74.6666666667,0,0,0
99440617,7,5,417,11595,120.7957107,0.120675036,9040056.091,16600000.0,13091.0,924.0,0,1,1
844,2,0,0,0,0.0,2369.668246,844.0,844.0,0.0,0.0,0,1,1
49,2,0,12,0,244897.9592,40816.32653,49.0,49.0,0.0,6.0,0,1,0
117010635,22,21,2168,6700,75.78798286,0.367487964,2785967.5,5571935.0,5622559.05,201.5454545,0,0,0
296,2,2,88,662,2533783.784,13513.51351,98.66666667,3.0,48.0,158.8,0,0,0
73507185,8,5,56,11607,158.6647618,0.17685346,6125598.75,10300000.0,316550.75,833.5,0,1,1
48685,1,1,55,110,3389.13423,41.08041491,48685.0,0.0,0.0,73.33333333,0,0,0
115940658,18,16,2839,1859,40.52072915,0.293253468,3513353.273,6820038.706,7430783.933,134.2285714,0,0,0
8021812,4,0,24,0,2.991842741,0.498640457,2673937.333,2673937.333,0.0,6.0,0,1,1
140,2,0,0,0,0.0,14285.71429,140.0,140.0,0.0,0.0,0,1,0
144235,1,1,48,133,1254.896523,13.86625992,144235.0,0.0,0.0,76.33333333,0,0,0
60624,2,2,74,264,5575.349696,65.98046978,20208.0,2.0,4.0,75.0,0,0,0
85373565,9,4,380,11595,140.2659008,0.152271959,7114463.75,10700000.0,49308.0,855.3571429,0,1,1
3990,3,1,18,0,4511.278195,1002.506266,1330.0,1995.0,0.0,4.8,0,0,1
